# VELOCITY:    AVE_POFV:        ERROR:
          10     3.46667       2.409    0.415359
          10     3.73333       2.839    0.448003
          10           4       1.176    0.316519
          10     4.26667       0.703    0.179282
          10     4.53333       0.278     0.12378
          10         4.8       0.048   0.0332205
          10     5.06667           0           0
          10     5.33333           0           0
          10         5.6           0           0
          10     5.86667           0           0
          10     6.13333           0           0
          10         6.4           0           0
          10     6.66667           0           0
          10     6.93333           0           0
          10         7.2           0           0
          10     7.46667           0           0
          10     7.73333           0           0
          11           0    0.269091    0.126187
          11    0.266667     1.68909    0.319732
          11    0.533333     2.96818    0.477529
          11         0.8        4.77    0.773176
          11     1.06667     8.54273     1.27608
          11     1.33333     11.0945     1.46004
          11         1.6     13.0727     1.11334
          11     1.86667     11.6982    0.640409
          11     2.13333     11.5527      1.6233
          11         2.4     14.4645      3.2636
          11     2.66667     10.7691      1.2796
          11     2.93333     6.05182    0.937692
          11         3.2     3.73727    0.906519
          11     3.46667     2.37091    0.379341
          11     3.73333     2.94455    0.419524
          11           4     1.06909    0.305266
          11     4.26667    0.639091    0.174002
          11     4.53333    0.252727    0.115079
          11         4.8   0.0436364   0.0304857
          11     5.06667           0           0
          11     5.33333           0           0
          11         5.6           0           0
          11     5.86667           0           0
          11     6.13333           0           0
          11         6.4           0           0
          11     6.66667           0           0
          11     6.93333           0           0
          11         7.2           0           0
