#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1     2.96704     2.96704           0
           2     2.96726     2.96715 7.96161e-05
           3     2.96708     2.96713 5.63427e-05
           4      2.9672     2.96715 4.54146e-05
           5     2.96703     2.96712 4.22684e-05
           6     2.96709     2.96712 3.55186e-05
           7     2.96719     2.96713 3.20278e-05
           8     2.96706     2.96712 2.91843e-05
           9     2.96716     2.96712 2.63048e-05
          10     2.96714     2.96712 2.37174e-05
